id,created_at,text
820,Thu Feb 29 19:50:28 +0000 2024,"#StreamingUpdate 📢

#BraveCitizen (2023) Now Streaming On @PrimeVideoIN

🎙️Audios : #Tamil #Hindi

⭐IMDB : 6.6/10

🎬Genre : #Action #Comedy #Drama

#tamilactress #kanguva #Thalapathy68 #Korean  #TVKVijay #Upcomingrelease #தமிழகவெற்றிகழகம் #kdrama https://t.co/Al22Df6cYJ"
821,Thu Feb 29 19:42:49 +0000 2024,"இந்த தவளை மூஞ்சியை வைச்சிட்டு நீ எல்லாம் body shaming பண்ணுறாய் மயிறு 😂?  Reflect on your own appearance before criticising others. 

#Rajinikanth𓃵  #Vijay #Ajithkumar𓃵 #TheGreastestOfAllTime #VidaaMuyarchi #Vettaiyan #TVKVijay #தமிழகவெற்றிக்கழகம் #ManjummelBoys #TamilCinema https://t.co/OdnvZEJ7IB"
822,Thu Feb 29 19:34:54 +0000 2024,"The level of maturity among Vijay fans 😂😂. 

#தமிழகவெற்றிக்கழகம் #GOAT #TheGreatestOfAllTime #Vijay #TVKVijay @jbismi_offl @onlykodanki @polimernews  #DmkDrugSmugglers #ArrestAmeer #Drug_Mafia_Kazhagam #Ajithkumar𓃵  #VidaaMuyarchi #Rajinikanth𓃵 #ManjummelBoys #TamilCinema https://t.co/fJbDo6esml"
823,Thu Feb 29 19:25:27 +0000 2024,"அடோய்  சிலுக்கு, தமிழ் தலைவர்களை ஒப்பிட்டு  நாளைக்கு விஜயை அரசியல் மேடையில் புகழ்ந்து பேசுவார்கள் இது மாதிரி பொங்குவியா நீ? புடுங்கி மாதிரி. 

Some Vijay fans began portraying him @Karthikravivarm as a traitor after he offered them advice. #தமிழகவெற்றிக்கழகம்‌ #TVKVijay #BJP https://t.co/KmY6Rf2zI9"
824,Thu Feb 29 18:57:02 +0000 2024,"எல்லோருக்கும் நல்லது நினைக்கும் தளபதியின் மனசு💯❤️🙏

என்றும் தலைவர் @actorvijay அண்ணா வழியில்🙏❤️

இரவு வணக்கம் தோழர்களே மற்றும் தோழிகளே❤️💯
Follow me ❤️ namba nambis Follow back 💯 confirmed💯❤️
@tvkvijayhq #TVKVijay #TVKதலைவர்விஜய் #ThalapathyVijay #தமிழகவெற்றிக்கழகம் #TheGOAT https://t.co/W7bthvHbil"
825,Thu Feb 29 18:12:26 +0000 2024,"#தலைவர் 💙🤍 @actorvijay 💯
#தமிழக வெற்றிக் கழகம் 💙🤍🔥
#மயிலாடுதுறை மாவட்டம் ✨️💥

#vijay #tvk #TVKVijay https://t.co/0CfjFmbYHx"
826,Thu Feb 29 17:47:05 +0000 2024,"#12th #boardexam2024 #boardexams 
#TVKVijay #tvk #காமராஜர்"
827,Thu Feb 29 17:43:43 +0000 2024,#தமிழகவெற்றிக்கழகம்‌ #TamilagaVettriKazhagam #TVKVijay @actorvijay https://t.co/E6DblGGu8H
828,Thu Feb 29 17:39:49 +0000 2024,"#MGR  அப்றம் மக்கள் கொண்டாடும் ஒரே தலைவன் தளபதி விஜய் மட்டும் தான் 🔥🛐

#ThalapathyVijay #TheGreatestOfAllTime #TVK #TVKParty #TVKVijay #TVKதலைவர்விஜய் #தமிழகவெற்றிக்கழகம் https://t.co/ACEpdaJluQ"
829,Thu Feb 29 23:53:20 +0000 2024,"Happy Friday and good morning guys ❤️😍🙏

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime
#தலைவர்விஜய் #TVKVijay
https://t.co/8vbtY7Lc14"
830,Thu Feb 29 23:53:14 +0000 2024,"'@Jeeva7vijay ♥️♥️♥️♥️
@actorvijay  👑🛐

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime 
#தலைவர்விஜய்  #TVKVijay"
831,Thu Feb 29 23:45:35 +0000 2024,"'@_Midhun_vJ @actorvijay 👑👑👑👑 LEADER CM
@actorvijay  👑🛐

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime 
#தலைவர்விஜய்  #TVKVijay"
832,Thu Feb 29 23:44:20 +0000 2024,"'@ArunVJ_VFC_ @actorvijay 💯💪🏽💙🤍✊🏽🕴🏽💪🏽
@actorvijay  👑🛐

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime 
#தலைவர்விஜய்  #TVKVijay"
833,Thu Feb 29 23:40:36 +0000 2024,"இனிய காலை வணக்கம் 🙏

நமக்கான டிரெயின் வந்துருச்சு !
2026 கப்பு முக்கியம் நண்பர்களே.. 🎯

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime
#தலைவர்விஜய் #TVKVijay

https://t.co/bE6iMrNIkW"
834,Thu Feb 29 23:23:11 +0000 2024,"2026 நம்ம கையில...💪🏻💥💯
💙 🤍✊🏽👑🛐🤲🏽🕉️☪️✝️

@actorvijay 👑🛐

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime 
#தலைவர்விஜய்  #TVKVijay

https://t.co/bOoxs0ALAl"
835,Thu Feb 29 23:16:46 +0000 2024,"'@Vijayjo98603097 @actorvijay 😢🫂🥺

Good Morning ♥️
@actorvijay  👑🛐

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime 
#தலைவர்விஜய்  #TVKVijay"
836,Thu Feb 29 23:07:48 +0000 2024,"'@V_F_C_Madesh @actorvijay 🔥🔥🔥
@actorvijay  👑🛐

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime 
#தலைவர்விஜய்  #TVKVijay"
837,Thu Feb 29 23:07:20 +0000 2024,"'@Jeeva7vijay @actorvijay 🔥🔥🔥🔥
@actorvijay  👑🛐

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime 
#தலைவர்விஜய்  #TVKVijay"
838,Thu Feb 29 23:07:12 +0000 2024,"'@Vijayjo98603097 @actorvijay Waiting 💙 🤍✊🏽
@actorvijay  👑🛐

#தமிழகவெற்றிக்கழகம் 
#TheGreatestOfAllTime 
#தலைவர்விஜய்  #TVKVijay"
839,Thu Feb 29 20:00:05 +0000 2024,"#StreamingUpdate 📢

#TheHand (2023) Now Streaming On @PrimeVideoIN

🎙️Audios : #Tamil #Telugu #Hindi

⭐IMDB : 5.2/10

🎬Genre : #Horror #Comedy #Drama

#tamilactress #kanguva #Thalapathy68 #Korean  #TVKVijay #Upcomingrelease #தமிழகவெற்றிகழகம் #kdrama https://t.co/rv8MG7MbDT"
840,Thu Feb 29 19:50:28 +0000 2024,"#StreamingUpdate 📢

#BraveCitizen (2023) Now Streaming On @PrimeVideoIN

🎙️Audios : #Tamil #Hindi

⭐IMDB : 6.6/10

🎬Genre : #Action #Comedy #Drama

#tamilactress #kanguva #Thalapathy68 #Korean  #TVKVijay #Upcomingrelease #தமிழகவெற்றிகழகம் #kdrama https://t.co/Al22Df6cYJ"
841,Thu Feb 29 19:42:49 +0000 2024,"இந்த தவளை மூஞ்சியை வைச்சிட்டு நீ எல்லாம் body shaming பண்ணுறாய் மயிறு 😂?  Reflect on your own appearance before criticising others. 

#Rajinikanth𓃵  #Vijay #Ajithkumar𓃵 #TheGreastestOfAllTime #VidaaMuyarchi #Vettaiyan #TVKVijay #தமிழகவெற்றிக்கழகம் #ManjummelBoys #TamilCinema https://t.co/OdnvZEJ7IB"
842,Thu Feb 29 19:34:54 +0000 2024,"The level of maturity among Vijay fans 😂😂. 

#தமிழகவெற்றிக்கழகம் #GOAT #TheGreatestOfAllTime #Vijay #TVKVijay @jbismi_offl @onlykodanki @polimernews  #DmkDrugSmugglers #ArrestAmeer #Drug_Mafia_Kazhagam #Ajithkumar𓃵  #VidaaMuyarchi #Rajinikanth𓃵 #ManjummelBoys #TamilCinema https://t.co/fJbDo6esml"
843,Thu Feb 29 19:25:27 +0000 2024,"அடோய்  சிலுக்கு, தமிழ் தலைவர்களை ஒப்பிட்டு  நாளைக்கு விஜயை அரசியல் மேடையில் புகழ்ந்து பேசுவார்கள் இது மாதிரி பொங்குவியா நீ? புடுங்கி மாதிரி. 

Some Vijay fans began portraying him @Karthikravivarm as a traitor after he offered them advice. #தமிழகவெற்றிக்கழகம்‌ #TVKVijay #BJP https://t.co/KmY6Rf2zI9"
844,Thu Feb 29 18:57:02 +0000 2024,"எல்லோருக்கும் நல்லது நினைக்கும் தளபதியின் மனசு💯❤️🙏

என்றும் தலைவர் @actorvijay அண்ணா வழியில்🙏❤️

இரவு வணக்கம் தோழர்களே மற்றும் தோழிகளே❤️💯
Follow me ❤️ namba nambis Follow back 💯 confirmed💯❤️
@tvkvijayhq #TVKVijay #TVKதலைவர்விஜய் #ThalapathyVijay #தமிழகவெற்றிக்கழகம் #TheGOAT https://t.co/W7bthvHbil"
845,Thu Feb 29 18:12:26 +0000 2024,"#தலைவர் 💙🤍 @actorvijay 💯
#தமிழக வெற்றிக் கழகம் 💙🤍🔥
#மயிலாடுதுறை மாவட்டம் ✨️💥

#vijay #tvk #TVKVijay https://t.co/0CfjFmbYHx"
846,Thu Feb 29 17:47:05 +0000 2024,"#12th #boardexam2024 #boardexams 
#TVKVijay #tvk #காமராஜர்"
847,Thu Feb 29 17:43:43 +0000 2024,#தமிழகவெற்றிக்கழகம்‌ #TamilagaVettriKazhagam #TVKVijay @actorvijay https://t.co/E6DblGGu8H
848,Thu Feb 29 17:39:49 +0000 2024,"#MGR  அப்றம் மக்கள் கொண்டாடும் ஒரே தலைவன் தளபதி விஜய் மட்டும் தான் 🔥🛐

#ThalapathyVijay #TheGreatestOfAllTime #TVK #TVKParty #TVKVijay #TVKதலைவர்விஜய் #தமிழகவெற்றிக்கழகம் https://t.co/ACEpdaJluQ"
849,Wed Mar 13 04:18:49 +0000 2024,"Heart Pumping Scene🥵🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/BL6FBtZZzy"
850,Wed Mar 13 03:34:25 +0000 2024,"He is Coming to Weeding your Corrupted Politics👿🔥

#தமிழகவெற்றிக்கழகம் #TVKVijay
#TheGreatestOfAllTime @actorvijay https://t.co/SRglGkdu2m"
851,Wed Mar 13 04:07:07 +0000 2024,"Last 2 Days Glimpse 💥~

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/6QUcawJgQl"
852,Wed Mar 13 03:23:05 +0000 2024,"The Song Sung By VIJAY And 
ASIN  Together..!! 🔥😍👌🏻

#TheGreatestOfAllTime || #TVKVijay https://t.co/jqDlMT8uKn"
853,Wed Mar 13 03:06:28 +0000 2024,"It's Our Time To Change The Entire TN💥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/Sj5MiwzmQk"
854,Tue Mar 12 16:27:31 +0000 2024,"Rajinikanth - Total Damage😂👌

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/tDkZraJGht"
855,Tue Mar 12 14:31:51 +0000 2024,"தலைவர் ரசிகரும் நடிகர் நாசர் மகனுமான பைசல்
#தமிழகவெற்றிக்கழகத்தில் இணைந்தார் ♥️

@tvkvijayhq @actorvijay #TVKVijay
#LEO #TheGreatestOfAllTime https://t.co/kxfkD6fHKR"
856,Wed Mar 13 03:17:42 +0000 2024,"Good morning 💛 ⚡

@actorvijay #TVKVijay
https://t.co/3aD73Dyc7F"
857,Mon Mar 11 12:15:00 +0000 2024,"Tommy Is Different 💥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/MVOBEEXtuh"
858,Wed Mar 13 02:51:58 +0000 2024,"Many More Happy Returns
Of The Day Appu 😍💥

@AFATOZ1 ❤️✨

#தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/K3uS3Y6uyB"
859,Sun Mar 10 11:21:03 +0000 2024,"அடேய்  🤦‍♂️🤦‍♂️

""SOMETHING IS BETTER THAN NOTHING""

#TVKParty #TVKVijay 

 https://t.co/80tyibopmW"
860,Tue Mar 12 08:23:14 +0000 2024,"Idhuthaan Nadakkum! #TVKVijay 🔥

#தமிழகவெற்றிக்கழகம் @actorvijay https://t.co/LfolzAljcR"
861,Tue Mar 12 15:43:50 +0000 2024,"Rajinikanth Having Fear In front Of MGR😂🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/TWoLojWX7n"
862,Wed Mar 13 02:10:50 +0000 2024,"Good Morning to All ❤️😍!!

#தமிழகவெற்றிக்கழகம் #TVKVijay #TheGreatestOfAllTime #Goat 
https://t.co/tGASfAsHHk"
863,Tue Mar 12 14:57:13 +0000 2024,"The Real Joker @rajinikanth 😂

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay

https://t.co/Fpd3GPNpcG"
864,Tue Mar 12 14:12:08 +0000 2024,"Difference Between TVK &amp; BJP💯🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/rYuK8rnYTx"
865,Sun Mar 10 13:19:22 +0000 2024,"Future Prediction😂👌

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/ELW48gku1E"
866,Thu Mar 07 07:13:58 +0000 2024,"MAN OF WORDS #ThalapathyVijay 🫡🫡

#தமிழகவெற்றிக்கழகம் #TVKVijay 

https://t.co/f0uAbxn3F9"
867,Tue Mar 12 11:39:44 +0000 2024,"Whole Sangis &amp; UP's Are Triggered Because Of The Single Tweet Of Thalapathy🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay

https://t.co/zQ3RBOWeTX"
868,Mon Mar 11 13:59:14 +0000 2024,"Thalapathy @actorvijay has donated a sum of ₹1cr for Tamil actor’s association building 👍🏻

#TvkVijay https://t.co/ALbMGEaMAT"
869,Tue Mar 12 17:30:18 +0000 2024,"Actor #Nasser's son Faizal joins Tamilaga Vettri Kazhagam. 

He is a huge #ThalapathyVijay fan, met with a tragic accident and lost his memory. But he remembers only #Vijay. ❤
#தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/5fy4QqQlU8"
870,Tue Mar 12 15:18:32 +0000 2024,"🖤❤️ : விவரம் தெரியாத விஜய் கிட்ட எவனோ எழுதி கையெழுத்து வாங்கிட்டான்...

நடக்காத உலககோப்பை வச்சி CM அலுவலகம் வரைக்கும் வந்தவன் கிட்ட photo க்கு pose குடுத்த stalin ன்னு நினைச்சியா டா விஜய..😂

#தமிழகவெற்றிக்கழகம்
#TVKVijay https://t.co/Ky1nce2hDh"
871,Thu Mar 07 07:10:13 +0000 2024,"Man of words @actorvijay ❤️
#TVKVijay 

https://t.co/p25PjlLcRS"
872,Tue Mar 12 13:14:13 +0000 2024,"Commonality is need of equality

#TVKVijay @actorvijay https://t.co/qWEuJNt6ZM"
873,Mon Mar 11 14:56:52 +0000 2024,".@Actorvijay's Destination 💥 is Always Right-a-path! #TVKVijay
https://t.co/HtC8ky1Jym"
874,Mon Mar 11 18:02:21 +0000 2024,"One ran away from politics without even facing it

One joined alliance knowing party’a actual Fate

But we are built different. We are coming to face everything 😎

#TvkVijay https://t.co/5mHMoMzoUv"
875,Sun Mar 10 03:36:46 +0000 2024,"Stepping Into The Crown 👑💥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/uIattWPoQK"
876,Mon Mar 11 10:43:35 +0000 2024,"H Vinoth Confirmed As The Director Of #Thalapathy69 🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay

https://t.co/6fCQXEjY6N"
877,Mon Mar 11 14:54:10 +0000 2024,"He Announces His Last Film Meanwhile He Donated ₹1 Crs To Cinema Industry🫡🔥

Saviour Of Tamil Film Industry🫂💯

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/MVenDCbet3"
878,Wed Mar 06 05:02:49 +0000 2024,"Madurai East constituency Advisory meeting held at Madurai ring road headed by Vijay Anban Kalannai Madurai North District secretary 

#தமிழகவெற்றிக்கழகம் #TVKVijay 

@tvkvijayhq 🤝🔥👏🏻
 https://t.co/XJp34QSKls"
879,Thu Mar 07 04:09:30 +0000 2024,"Sista Love❣️That Crazy Fan Girl 😻😻

#ThalapathyVijay𓃵 #TVKVijay
#தமிழகவெற்றிக்கழகம்
https://t.co/pROniSMPNv"
880,Tue Mar 12 13:14:55 +0000 2024,"Everyone was happy before Thalapathy's arrival. 🗿🔥

#தமிழகவெற்றிக்கழகம் #TVKVijay
https://t.co/Gvr4khrxoA"
881,Mon Mar 11 04:24:54 +0000 2024,"Good Morning Folks 🥵🔥

#Master #TVKVijay #LokeshKanagaraj 
https://t.co/VGt5B0r3PV"
882,Tue Mar 12 13:17:05 +0000 2024,"This Hits Harder💔💯

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/M2dtwMEn6x"
883,Tue Mar 12 06:51:54 +0000 2024,"He Is Going In Right Path🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/9fg0Ga1DOM"
884,Mon Mar 11 17:28:38 +0000 2024,"Ajith fans defending H.Vinoth :

#Thalapathy69 #TVKVijay https://t.co/5wIsg1UHFH"
885,Tue Mar 12 14:45:03 +0000 2024,"Cricketer Ashwin About Thalapathy Vijay🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/FrvC8raxuz"
886,Fri Mar 08 14:32:37 +0000 2024,"Leader 🛐❤ 

#தமிழகவெற்றிக்கழகம் #TVKMembershipDrive #TVKVijay https://t.co/L6Z999Mm8E"
887,Fri Mar 08 09:32:54 +0000 2024,"Future CHIEF MINISTER @ActorVijay We Waiting For History...!! ❤️🔥

#தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/BlBbrbOCmt"
888,Tue Mar 12 11:49:25 +0000 2024,"Worldwide Trending 🔥🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/2eYavfOMhO"
889,Mon Mar 11 15:49:52 +0000 2024,"13 Days Back To Home 🏡..!!

#தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/1R90m8I0KC"
890,Mon Mar 11 06:50:04 +0000 2024,"Share it to save a life 🙏🏽

#TVKVijay #TheGreatestOfAllTime

https://t.co/kGTXqp9vgf"
891,Sun Mar 10 14:59:03 +0000 2024,"Next Week🥁💥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/XpDaH6mMxr"
892,Fri Mar 08 14:12:30 +0000 2024,"Best Wishes to @ActorVijay Sir 🧡

1 Million Requests in 40 Mins 🙏🧡

#தமிழகவெற்றிக்கழகம் || #TVKVijay 

https://t.co/oPI8WEvzIP"
893,Mon Mar 11 16:27:22 +0000 2024,"#Thalapathy69 H.vinoth 💥

#தமிழகவெற்றிக்கழகம் #TVKVijay #Tvk #TVKParty #TheGreatestOfAllTime
@actorvijay #TheGoat #ThalapathyVijay
 https://t.co/a52x3uyBTg"
894,Tue Mar 05 12:59:57 +0000 2024,"App Ready Coming Soon..🤳

#தமிழகவெற்றிக்கழகம் #TVKVijay #TheGreatestOfAllTime https://t.co/0tjaVU6nuO"
895,Thu Mar 07 14:57:11 +0000 2024,Justice for _______💔 #JusticeForAarthi #TVKVijay https://t.co/CVEUGh0h0x
896,Mon Mar 11 14:26:47 +0000 2024,"Fan Boy @gvprakash Na For Reason 💥💥🔥🔥❤️

#TVKVijay 

 https://t.co/AuA8CEqfeY"
897,Tue Mar 12 17:08:42 +0000 2024,"I stand with Joseph Vijay ❤

#TamizhagaVetriKazhagam #TVK #TVKVijay #TVKதலைவர்விஜய் https://t.co/N8vVRNiGhn"
898,Mon Mar 11 08:31:16 +0000 2024,"Adopted Son Of Kerala🐐💥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/KKEdE8vQKD"
899,Fri Mar 08 15:28:27 +0000 2024,"#TVK membership drive is going absolute bonkers 🔥

Crossed 3 Million requests in just 2 hours! 🔥

Looks like the target of 20 Million members will be achieved soon. 
#TvkMemberShipDrive #தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/iHELY6kgUX"
900,Fri Mar 08 13:52:30 +0000 2024,"This Is  Not A Meeting For The Actor But For The LEADER @ActorVijay 🤫💥

#தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/OtjY6SGt3e"
901,Fri Mar 08 06:48:03 +0000 2024,"Vijay naa so cute raa daii  😍😻

#தமிழகவெற்றிக்கழகம்
#TVKVijay
#TheGreatestOfAllTime https://t.co/RKgnKC2fei"
902,Tue Mar 05 05:41:20 +0000 2024,"HAPPY BIRTHDAY SIR #NAASAR

#ThalapathyVijay𓃵 
#TheGreatestOfAllTime 
#TVKParty 
#TVKVijay 
#Thalapathy69 https://t.co/tArMVDDzIK"
903,Mon Mar 11 18:16:48 +0000 2024,"BJP b - team uhh... 😂

#TVKVijay #தமிழகவெற்றிக்கழகம்‌

 https://t.co/qH5PjKuag3"
904,Sat Mar 09 14:47:20 +0000 2024,"Samrat of Southindian boxoffice

Reload - ThalaivaR VIJAY
#TvkAppCreatesHistory #TVKVijay
@actorvijay https://t.co/3RaeItLY6f"
905,Mon Mar 11 00:13:23 +0000 2024,"Always Him ❤️😍
Good morning Everyone ❤️🥰

#தமிழகவெற்றிக்கழகம்
#TheGreatestOfAllTime
#ThalapathyVijay𓃵
#TVKVijay https://t.co/YQGQUInGuG"
906,Mon Mar 11 13:45:00 +0000 2024,"Single Shot From Leo🧊🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay

https://t.co/c2UvAnwpsV"
907,Thu Mar 07 15:44:09 +0000 2024,"#ManjummelBoys director Chidambaram about Thalapathy reference in Climax 🔥

#TVKVijay https://t.co/SNBSGDqLoF"
908,Sat Mar 09 07:53:53 +0000 2024,"Anil Forever ♾️❤️ &gt;&gt;&gt;&gt;

#ThalapathyVijay #TVKVijay 
#தமிழகவெற்றிக்கழகம் https://t.co/0cIuNWNbHx"
909,Sat Mar 09 15:22:44 +0000 2024,"Thalapathy Title Card&gt;&gt;&gt;📈🛐💥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/nRebjziVju"
910,Sun Mar 10 08:50:30 +0000 2024,"Biggest Joke Of The Decade😂🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/LMElLmWCol"
911,Sat Mar 09 09:29:18 +0000 2024,Going past 20L membership 🔥 Let’s get more stronger! 💪 On target for 2026 🎯 #TVKVijay https://t.co/rnTxgKDThg
912,Mon Mar 11 04:32:27 +0000 2024,"#TheGOAT Wrapping Soon🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/8AxHG44iqJ"
913,Sat Mar 09 02:48:28 +0000 2024,"Today Be Like 😅🔥 After We Got Membership From #TVKVijay

#தமிழகவெற்றிக்கழகம்
#TVKMembershipDrive https://t.co/E7bJaqpJxO"
914,Tue Mar 12 08:00:11 +0000 2024,"TVK Welfare Activities🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/veSGUdjbEQ"
915,Thu Mar 07 05:08:41 +0000 2024,"By the people, of the people, for the people 🫡
#TVKVijay @actorvijay https://t.co/G73QAwwkUf"
916,Tue Mar 12 14:52:04 +0000 2024,"Ananya Panday favourite Tamil actor is Thalapathy Vijay 🔥 

#TVKVijay https://t.co/QIhWvaheN1"
917,Mon Mar 11 16:00:12 +0000 2024,"Thalapathy Vijay - H Vinoth - Anirudh - DVV Entertainment🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/lqYM45MvMa"
918,Wed Mar 13 03:08:37 +0000 2024,"Let's Begin💥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay
https://t.co/lJLl1MTPep"
919,Sun Mar 10 09:17:29 +0000 2024,"Top 3 Political Parties in Tamilnadu. (Based on Membership)

1. #DMK - 1+Cr
2. #ADMK - 80+ Lakhs
3. #தமிழகவெற்றிக்கழகம்  - 50Lakhs in 3Days❤️💛

#தலைவர்விஜய் #TVKVijay https://t.co/L0a8HsCCwG"
920,Fri Mar 08 12:20:17 +0000 2024,"Successfully Joined TVK💥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay https://t.co/MytmVG1OXh"
921,Mon Mar 11 18:46:18 +0000 2024,"Vijay stands for equality. 👍🤍

#TVKVijay"
922,Mon Mar 11 16:32:13 +0000 2024,"#Thalapathy69 : Finalized Today🦁🔥

#TheGreatestOfAllTime #TVK
#TVKVijay #Leo @actorvijay

https://t.co/H3Eeu6irTx"
923,Tue Mar 12 14:37:15 +0000 2024,"A Great Journey Will Continue With People's Blessings ...!! ❤️🛐

#தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/5p7rBszgmK"
924,Mon Mar 11 18:08:45 +0000 2024,"Thalapathy is standing up for the people 👏 

#TVKVijay #தமிழகவெற்றிக்கழகம் 
 #CitizenshipAmendmentAct https://t.co/HE1tDjUFBI"
925,Tue Mar 12 14:57:10 +0000 2024,"'@paapabutterfly Thozhi Getting ready for this mode polaye..🔥💥

#TVKVijay https://t.co/jGLGjvnZlh"
926,Fri Mar 08 14:31:59 +0000 2024,"times when actors weren’t acting 🙇🏻

#TVKVijay
#தமிழகவெற்றிக்கழகம் 
#TVKMembershipDrive https://t.co/hojA494enk"
927,Fri Mar 08 13:21:52 +0000 2024,"20L+ official registration requests in 1 hour.

Website crashed
Telegram bot struck 
No response in what’s app due to over loaded requests.

We are making history here too Vijay-Fandom 🫡

#TvkVijay 

 https://t.co/BRno9svU5M"
928,Tue Mar 12 16:46:37 +0000 2024,"My situation Now 😏

#தமிழகவெற்றிக்கழகம் #TVKVijay
@actorvijay 
#TheGreatestOfAllTime https://t.co/S6kdhA4B8X"
929,Mon Mar 04 16:33:11 +0000 2024,"Beat of Sachein  Ft  MASTER  🎧🔥 
#TheGreatestOfAllTime #Master 
#TVKVijay @actorvijay #Thalapathy69 https://t.co/FrN1xvMsMf"
930,Mon Mar 11 18:29:53 +0000 2024,"Does he even know what the ""Citizenship Amendment Act"" is about?

#CitizenshipAmendmentAct #TVKVijay
#CAA #Vijay #CAARules https://t.co/EiewtyNstY"
931,Tue Mar 12 07:36:09 +0000 2024,"Man with the great vision @actorvijay👑

#தமிழகவெற்றிக்கழகம் 
#TVKVijay #TVKParty https://t.co/kgy5ZJ3Azi"
932,Fri Mar 08 05:30:30 +0000 2024,"TVK membership app launching today ❤ @actorvijay #TVKVijay

#தமிழகவெற்றிக்கழகம்
https://t.co/bLdSgWDeEf"
933,Tue Mar 05 06:43:32 +0000 2024,"Our Anna always have Good Heart 🙏🏽🛐😇🫂 
Always Anna respect Elderly ♥️
Engal Annan 🤲🏽👑✨🧎🏽‍♀️
We always Must respect Elderly
♥️😇

@actorvijay  👑🛐

#தமிழகவெற்றிக்கழகம்   
#TheGreatestOfAllTime
#தலைவர்விஜய்  #TVKVijay https://t.co/r9be2mO7aF"
934,Fri Mar 08 16:24:27 +0000 2024,"Good Night Friends 😇🙏🫶

#தமிழகவெற்றிக்கழகம் ||#TVKVijay || @ActorVijay Sir ❤️

https://t.co/Guw5Ft74et"
935,Mon Mar 11 18:45:03 +0000 2024,"What a timing🔥🔥

#தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/ggNl66JjD0"
936,Tue Mar 12 04:49:09 +0000 2024,"Good Morning TVK Squad ❤️🔥

#தமிழகவெற்றிக்கழகம் #TVKVijay https://t.co/JtKV8O9Ven"
937,Fri Mar 08 12:46:42 +0000 2024,"The first step towards his goal, wishing for the best result 🤍🤞
#TvkVijay https://t.co/nnb5dLyH4R"
938,Fri Mar 08 13:04:39 +0000 2024,"That’s how the KING begins his Historic Journey 💪🏻🏆 

Pasanga Pora Speed ah Patha..🔥✨️

#தமிழகவெற்றிக்கழகம் #TVKMembershipDrive #TVKVijay https://t.co/bRZcTdn54J"
